Timestamp_Local_Human,Timestamp_Local_EpochMs,Timestamp_Arduino,DeviceName,DeviceAddress,Ax,Ay,Az,Gx,Gy,Gz,Q0,Q1,Q2,Q3,Env1,Env2,Env3,Env4
2026:07:03_17:26:25.674,1783092385674,1477,LT,73:5A:BC:29:A9:13,1.0100098,-0.052490234,-0.026855469,0.0,-0.42724606,-0.18310545,0.69749427,-0.01902793,-0.7160884,0.018672278,62.0,68.0,79.0,82.0
2026:07:03_17:26:25.674,1783092385674,1492,LT,73:5A:BC:29:A9:13,1.0096436,-0.05114746,-0.026367188,-0.122070305,-0.30517578,-0.18310545,0.69757605,-0.01801209,-0.71606165,0.017613957,62.0,68.0,78.0,81.0
2026:07:03_17:26:25.712,1783092385712,1506,LT,73:5A:BC:29:A9:13,1.0109863,-0.053466797,-0.024414062,-0.5493164,-0.30517578,-0.24414061,0.6980821,-0.018669616,-0.7155364,0.01822114,62.0,70.0,78.0,81.0
2026:07:03_17:26:25.715,1783092385715,1521,LT,73:5A:BC:29:A9:13,1.012085,-0.055908203,-0.025146484,-0.97656244,-0.42724606,-0.3662109,0.6979868,-0.019601561,-0.71558356,0.019022789,63.0,69.0,79.0,82.0
2026:07:03_17:26:25.716,1783092385716,1533,LT,73:5A:BC:29:A9:13,1.0117188,-0.053955078,-0.028198242,-0.61035156,-0.30517578,-0.48828122,0.69746584,-0.019393729,-0.7161055,0.018704396,64.0,70.0,78.0,81.0
2026:07:03_17:26:25.719,1783092385719,1548,LT,73:5A:BC:29:A9:13,1.0119629,-0.052490234,-0.029907227,-0.24414061,-0.18310545,-0.5493164,0.696794,-0.018955102,-0.7167847,0.018177263,64.0,69.0,78.0,82.0
2026:07:03_17:26:25.759,1783092385759,1559,LT,73:5A:BC:29:A9:13,1.0114746,-0.052368164,-0.025268555,-0.30517578,-0.30517578,-0.61035156,0.6975523,-0.018723043,-0.7160589,0.017924838,62.0,69.0,79.0,81.0
2026:07:03_17:26:25.760,1783092385760,1579,LT,73:5A:BC:29:A9:13,1.0096436,-0.052124023,-0.025878906,-0.42724606,-0.3662109,-0.67138666,0.6983653,-0.018323883,-0.7152877,0.017472263,61.0,69.0,80.0,82.0
2026:07:03_17:26:25.762,1783092385762,1591,LT,73:5A:BC:29:A9:13,1.0101318,-0.051757812,-0.027954102,-0.3662109,-0.24414061,-0.61035156,0.6976215,-0.018427117,-0.7160106,0.017479884,62.0,68.0,79.0,81.0
2026:07:03_17:26:25.803,1783092385803,1606,LT,73:5A:BC:29:A9:13,1.0108643,-0.05029297,-0.028442383,-0.24414061,-0.061035153,-0.48828122,0.69688976,-0.018051067,-0.7167435,0.01701211,62.0,69.0,80.0,81.0
2026:07:03_17:26:25.804,1783092385804,1621,LT,73:5A:BC:29:A9:13,1.0108643,-0.04321289,-0.026733398,-0.122070305,-0.061035153,-0.30517578,0.6972048,-0.01685914,-0.716494,0.015775958,62.0,69.0,79.0,81.0
